datetime,username,content,location,label,locations,sentiment,labels
2022-08-29 04:06:12+00:00,FirzaHusainID,"Seiring dgn makin menguatnya dukungan rakyat kpd Menteri BUMN Erick Thohir utk maju di Pilpres 2024 &amp; suksesnya dlm bersih2 BUMN maka fitnah yg ditujukan ke beliau semakin besar. 
Tetap semangat pa Erick, semakin tinggi suatu pohon makin kencang anginnya ðŸ’ªðŸ‘ðŸ™ðŸ»
#BangkitBersamaET https://t.co/okEr2mbcUu",jakarta,positive,jakarta,seiring dgn menguatnya dukungan rakyat kpd menteri bumn erick thohir utk maju pilpres amp suksesnya dlm bersih bumn fitnah yg beliau semangat pa erick pohon kencang anginnya,positive
2022-06-29 11:58:17+00:00,iwanbomen,@PrasetyoHadi28 @Gerindra @prabowo CAPRES yang ninggalin umat Islam UDAH GAK LAKU.,bandung,negative,bandung,capres ninggalin umat islam udah gak laku,negative
2022-09-30 04:38:49+00:00,starrkynr,"@MrsRachelIn @ganjarpranowo @PDI_Perjuangan Baru bagi2 kaos aja mukanya asem kok mau jadi presiden
Maaf kl bukan Ganjar mending Prabowo sekalian dan yg penting bukan turunan YamanðŸ¤­",bandung,negative,bandung,kaos aja mukanya asem presiden maaf kl ganjar mending prabowo yg turunan yaman,negative
2022-12-29 01:26:38+00:00,BebalBoy,"@TirtoID Semoga aja pilpres kita di tahun 2024, aman terkendali. Aamiin...",malang,positive,malang,semoga aja pilpres aman terkendali aamiin,positive
2022-04-30 11:28:55+00:00,CakMugik,"@MrsRachelIn @ganjarpranowo Beda dgn Kaos Anies Presiden, setelah Pilpres TH.2024 dipastikan Anies nyungsep tdk bakalan menang rakyat Indonesia tdk mau dipimpin oleh Presiden orang Arab Hadramaut , kaosnya pasti langsung dijadikan lap sepatu sama yg pakai ðŸ¤£ðŸ¤£ðŸ¤£", surabaya,negative, surabaya,beda dgn kaos anies presiden pilpres th anies nyungsep tdk menang rakyat indonesia tdk dipimpin presiden orang arab hadramaut kaosnya langsung dijadikan lap sepatu yg pakai,negative
2022-11-29 03:13:21+00:00,HauraKhnnsa,"â€œSaya selalu berdoa semoga Pak Prabowo diberi kesehatan dan apa pun yang diinginkan dan cita-citakan tercapai. Apalagi untuk (Pilpres) 2024. Selalu sukses,â€ kata Jeka. Mending Prabowo https://t.co/xgSTcOqin3 dekade08",surabaya,positive,surabaya,berdoa semoga prabowo kesehatan cita citakan tercapai pilpres sukses jeka mending prabowo dekade,positive
2022-02-25 07:14:26+00:00,Hendrikorachman,"Jauh hari aku sdh sampaikan, pemilu hrs diundur 2 thn khusus utk presiden krn beberapa sebab salah satunya biaya besar pembelian alutusta oleh  @Kemhan_RI pk @prabowo dimana biaya pemilu besar
Cc @jokowi @puanmaharani_ri @airlangga_hrt @AgusYudhoyono @Fahrihamzah @Dahnilanzar",jakarta,neutral,jakarta,sdh pemilu hrs diundur thn khusus utk presiden krn salah satunya biaya pembelian alutusta pk dimana biaya pemilu cc,neutral
2022-04-11 04:40:14+00:00,huseinahmad1,"Ya alloh lindungi kami dn keluar ga kami dr bahaya godaan dn tipu daya moncong putih.. Aamiin.. 
#HargaNaikRakyatTercekik 
#AksiNasional114 
#DukungMahasiswaMelawan 
#Pemilu2024",surabaya,negative,surabaya,ya alloh lindungi dn ga dr bahaya godaan dn tipu daya moncong putih aamiin,negative
2022-01-25 14:07:25+00:00,muchamadhusyein,"#JakartaRiots #2019 #â›°_ï¸ðŸ—»
#i hanya meng-ingat-kan + ber-bagi âœ”ï¸

Semoga kerusuhan yang sama tidak terulang pada pilpres tahun #2024 dan ingat selalu 'Persatuan Indonesia'

#goodnight world 
dari pinggiran south @DKIJakarta ðŸ”¥ðŸ”¥",jakarta,positive,jakarta,meng ber semoga kerusuhan terulang pilpres persatuan indonesia world pinggiran south,positive
2022-01-31 11:28:11+00:00,Mi73Hel,@MardaniAliSera Hei Mardani kau tidak malu kah? Kau kumpulkan yg katanya ULAMA untuk dukung @prabowo kalahkan @jokowi dgn jargonmu #2019gantipresiden tapi gagal maning. Sekarang kau goyang lg Jokowi dgn gunakan narasi2 ekonom sakit nalar? Hehehe.. Kamu kan gagal Mardani,bekasi,negative,bekasi,hei mardani kau malu kah kau kumpulkan yg ulama dukung kalahkan dgn jargonmu gagal maning kau goyang lg jokowi dgn narasi ekonom sakit nalar hehehe gagal mardani,negative
2022-03-31 10:31:43+00:00,ZubaitiningsihS,"@editya77 @AndriHarsa @abah_rey03 @Helmi_Felis @prabowo Setiap tokoh2 dlm profil sll disebut siapa orang tuanya, lahir mana + tgl lahir, sekolah dimana, bgmn prestasi sklhnya, bgmn masa kecil s.d saat terpilih baik dlm kesehariannya, organisasi/pun puncak pencapaian seperti penghargaan2 yg pernah didptnya, seperti presiden2 sebelumnya",bandung,neutral,bandung,tokoh dlm profil sll orang tuanya lahir tgl lahir sekolah dimana bgmn prestasi sklhnya bgmn sd terpilih dlm kesehariannya organisasipun puncak pencapaian penghargaan yg didptnya presiden,neutral
2022-01-31 14:38:30+00:00,Sobirin_ganteng,"@NenkMonica @aniesbaswedan Udah ambil ancang2 IKN hrs berdiri siapapun presiden nya, khawatir Anies Presiden nasib nya seperti reklamasi
#AniesPresiden
#IKNbatal", jakarta,negative, jakarta,udah ambil ancang ikn hrs berdiri presiden nya khawatir anies presiden nasib nya reklamasi,negative
2022-04-30 02:44:05+00:00,rindukea,"@Uki23 @TemanGanjar2705 @ganjarpranowo Provinsi termisikin, di salah gubernur. ehhh...malah di dukung jadi presiden. owalah...logika bodoh",surabaya,negative,surabaya,provinsi termisikin salah gubernur ehhhmalah dukung presiden owalahlogika bodoh,negative
2022-06-28 11:32:30+00:00,cendanao,"@LindaSaibi3 @SubhanDanil @OrinsOrens @Dennysiregar7 @ganjarpranowo PKS yg dari dulu di isukan Radikal dan mengusung Khilafah, kenapa tiap Pemilu suaranya bertambah terus ya?

Ã°Å¸Â¤Â­Ã°Å¸Â¤Â­",depok,neutral,depok,pks yg isukan radikal mengusung khilafah pemilu suaranya bertambah ya,neutral
2022-05-08 00:57:09+00:00,at_Frederich18,"@Catatan_ali7 Maksudnya, sudah skenario (keinginan) dari awal Rezim sekarang menunda #Pemilu2024... Serta mengupayakan agar bisa #mau3periode. #lihai ðŸ™„",jakarta,negative,jakarta,maksudnya skenario rezim menunda mengupayakan,negative
2022-02-23 16:44:08+00:00,Doy0ung2,@ganjarpranowo wayang ga ada nyawanya lu belain. warga wadas jelas2 manusia bernayawa dipersekusi mingkem! njar njar gini mo jadi presiden. ke DPR Congo aja lu mendingan,depok,negative,depok,wayang ga nyawanya lu belain warga wadas manusia bernayawa dipersekusi mingkem njar njar gini mo presiden dpr congo aja lu mendingan,negative
2022-07-31 12:32:14+00:00,Abebishilite,"@DokterTifa @jokowi @aniesbaswedan @ridwankamil Emang kritikan anda yakin bakal di dengar ?? 
Emang siapa sih sosok @DokterTifa yang bisa mencermati tindak tanduknya capres trus bisa kritik habis2n kl salah", jakarta,neutral, jakarta,emang kritikan dengar emang sih sosok mencermati tindak tanduknya capres trus kritik habisn kl salah,neutral
2022-10-31 11:55:49+00:00,DelicaSugeng,"@dry_herdiansyah @patriot016610 @aniesbaswedan Rakyat tdk butuh bacotmu njing ! Rakyat tuh butuh kerjamu bgni nih kalo kerja mbacot mulu 5thn ga beresÂ² !!

Model kerja bgni masihkah km mau ngebacot muluuu??

Model kerja bgni mau jadi presiden? Dasar kadal buntung loh  !! https://t.co/JtG5kJRofH", jakarta,negative, jakarta,rakyat tdk butuh bacotmu njing rakyat tuh butuh kerjamu bgni nih kalo kerja mbacot mulu thn ga beres model kerja bgni km ngebacot muluuu model kerja bgni presiden dasar kadal buntung loh,negative
2022-02-28 10:48:15+00:00,anies_RI1_2024,Pak @aniesbaswedan siap2 ya... partai buruh bisa jadi dukung bapak untuk jadi Presiden RI 2024.,bandung,positive,bandung,ya partai buruh dukung presiden ri,positive
2022-07-27 05:02:39+00:00,richieesekeju,"Pak ganjar mendapatkan banyak dukungan dari masyarakat untuk pilpres 2024. Seperti contohnya di blitar. Oleh karena itu di salah satu ponpes disana menggelar istighotsah untuk mendoakan pak ganjar agar berhasil di pilpres 2024
#IstighosahSahabatGanjar https://t.co/xb68KpEOuE",yogyakarta,positive,yogyakarta,ganjar dukungan masyarakat pilpres contohnya blitar salah ponpes disana menggelar istighotsah mendoakan ganjar berhasil pilpres,positive
2022-09-29 01:26:40+00:00,MarcellGb02,@BungkusTukang @ganjarpranowo Jutek banget sih mba? Ngeri jadinya kalo sampe jd presiden. Bisa2 kerjaannya cuma ngomel.,malang,negative,malang,jutek banget sih mba ngeri kalo sampe jd presiden kerjaannya ngomel,negative
2022-08-23 06:04:56+00:00,Ikhwanazis89,@detikcom Setujuu. Pak Anies memang cocok banget dipasangkan dengan Bu Puan di pilpres 2024. Semoga terwujud. Amiin.,jakarta,positive,jakarta,setujuu anies cocok banget dipasangkan bu puan pilpres semoga terwujud amiin,positive
2022-08-31 08:00:56+00:00,zafinaclareta,"@ibp_lampung @prabowo @Gerindra Top nih, Capres Prabowo kalau digabungkan oleh cawapres manapun, bisa keluar menjadi pilihan masyarakat.
@gerindra @prabowo
Siapapun Jadi Cawapresnya
Prabowo Tetap Teratas
Unggul Karena Kerjanya",jakarta,positive,jakarta,top nih capres prabowo digabungkan cawapres manapun pilihan masyarakat cawapresnya prabowo teratas unggul kerjanya,positive
2021-11-12 20:55:54+00:00,BongkahI,"Legislator Gerindra DPR RI Temukan Aturan Pemilu 2024 Tumpang Tindih 
Anggota Komisi II DPR RI Rahmat Muhajirin menyoroti regulasi dan sistem Pemilu Serentak 2024.@Gerindra @DPR_RI #pemiluserentak2024 https://t.co/jGu68bQXl1",yogyakarta,neutral,yogyakarta,legislator gerindra dpr ri temukan aturan pemilu tumpang tindih anggota komisi ii dpr ri rahmat muhajirin menyoroti regulasi sistem pemilu serentak,neutral
2022-01-31 07:43:52+00:00,janisari9,@FezarJ @CNNIndonesia @jokowi @ganjarpranowo @ridwankamil @erickthohir kalo gitu cocoknya jadi RT bukan jadi presiden,jakarta,negative,jakarta,kalo gitu cocoknya presiden,negative
2022-06-22 23:59:26+00:00,abudzaky2015,menjelang Pilpres 2024 semakin banyak isu ini sebagai alasan untuk menjatuhkan lawan politik,malang,neutral,malang,menjelang pilpres isu alasan menjatuhkan lawan politik,neutral
2022-09-30 15:49:44+00:00,dheniema,"@ekowboy2 Klo di daerahku, org lebih familiar dgn pak @prabowo mereka gak kenal Ganjar..
Mungkin efek pilpres 2019 kmren jadi org2 kmpung lebih menyimpan memori capres lawan Jokowi kmren.
Bahwa klo ada pilpres lg mereka jelas akan pilih Prabowo katanya..semoga 2024 3 ato 4 psg capres cwpr",surabaya,neutral,surabaya,klo daerahku org familiar dgn gak kenal ganjar efek pilpres kmren org kmpung menyimpan memori capres lawan jokowi kmren klo pilpres lg pilih prabowo katanyasemoga ato psg capres cwpr,neutral
2022-03-02 17:08:07+00:00,yoedhanegara,"Partainya dah gak laku di jual, terus ketua umumnya dah gak layak untuk bertanding dalam kontestasi politik akibat tersandra pelbagai macam kasus. Jadilah mereka setuju untuk minta penundaan pemilu 2024 sesuai maklumat lord menteri segala urusan.
#Pemilu2024 
#PemiluSerentak2024",bekasi,negative,bekasi,partainya dah gak laku jual ketua dah gak layak bertanding kontestasi politik akibat tersandra pelbagai setuju penundaan pemilu sesuai maklumat lord menteri urusan,negative
2022-09-26 05:14:14+00:00,DM_N4BYL,"Bismillahirrohmannirrohim warga Jawa Barat siap mendukung dan memilih mas mentri BUMN Erick Thohir untuk menjadi capres pada Pilpres 2024

Berbagai dukungan mengalir deras tak terbendung dr seluruh lapisan masyarakat kali ini masyarakat Jawa Barat
 @erickthohir
#BangkitBersamaET https://t.co/eVDcHJQvY3",bogor,positive,bogor,bismillahirrohmannirrohim warga jawa barat mendukung memilih mas mentri bumn erick thohir capres pilpres dukungan mengalir deras terbendung dr lapisan masyarakat kali masyarakat jawa barat,positive
2022-06-30 22:42:56+00:00,Nikmatu83051659,"@RFauzy5 @aniesbaswedan Siapapun presidennya kalo sistem hukumnya msh spt skrg maka tdk mungkin akan berubah lbh baik, faktanya Indonesia sdh berganti bbrp kali pemimpin toh sama saja bukan.taqwa disini tuh taqwa kpd hukum2 Allah bukan hukum buatan manusia!!",semarang,neutral,semarang,presidennya kalo sistem hukumnya msh spt skrg tdk berubah lbh faktanya indonesia sdh berganti bbrp kali pemimpin bukantaqwa tuh taqwa kpd hukum allah hukum buatan manusia,neutral
2022-04-14 08:10:40+00:00,HumassRI,"Presiden Joko Widodo mewanti-wanti supaya jangan ada lagi masyarakat yang terprovokasi isu politik identitas di gelaran Pemilu 2024.

#PresidenJokoWidodo #IsuPolitik #Pemilu2024 https://t.co/OyWT6UpgnM",malang,neutral,malang,presiden joko widodo mewanti wanti masyarakat terprovokasi isu politik identitas gelaran pemilu,neutral
2022-05-27 15:26:55+00:00,Wirajiwa1,"@cornelgea @ganjarpranowo Lah model gini pengin jadi presiden ngurus jateng aja blepotan di kampungku semenjak jateng dikuasai dia infrastruktur ancur2an
Ambyar lah pokoke...",malang,negative,malang,model gini pengin presiden ngurus jateng aja blepotan kampungku semenjak jateng dikuasai infrastruktur ancuran ambyar pokoke,negative
2022-11-29 13:09:50+00:00,jakartatoleransi,"Jangan sampai agama justru di jadikan sebagai alasan untuk mengkotak-kotak seluruh kehidupan yang ada di negara kita ini.
#nupekalongan #nahdatululama #dakwah_islam #rahmatanlilalamin #pemilu2024",jakarta ,neutral,jakarta ,agama jadikan alasan mengkotak kotak kehidupan negara,neutral
2022-08-24 11:58:22+00:00,kh_notodiputro,"Semoga tdk benar bhw akan ada kelompok yg menggunakan POLITIK IDENTITAS pada pilpres 2024 nanti.

Semoga benar2 tiap kelompok mempromosikan kehebatan pemikiran dan rencana langkah strategis untuk menjadikan negara Indonesia sbg negara yg aman, masyarakatnya adil dan sejahtera.",bogor,positive,bogor,semoga tdk bhw kelompok yg politik identitas pilpres semoga kelompok mempromosikan kehebatan pemikiran rencana langkah strategis menjadikan negara indonesia sbg negara yg aman masyarakatnya adil sejahtera,positive
2022-02-26 11:06:40+00:00,armangn8,@hamdanzoelva @jokowi @Kiyai_MarufAmin @prabowo @sandiuno Apakah AMANDEMEN Ke-5 itu akan menjadi pembuka pintu masuk bagi Presiden-Wapres untuk melanggengkan periodesasi jabatannya? Nah tentu itu jawabannya tergantung dari nafsu/hasrat kekuasaaan yg dimiliki oleh Presiden-Wapres yg sedang menjadi Penguasa Rezim. ðŸ˜, jakarta,negative, jakarta,amandemen pembuka pintu masuk presiden wapres melanggengkan periodesasi jabatannya jawabannya tergantung nafsuhasrat kekuasaaan yg dimiliki presiden wapres yg penguasa rezim,negative
2022-05-30 01:54:06+00:00,ariefnoviandi_,"Yang gak suka, gak usah kepanasan kala @aniesbaswedan diteriaki presiden. Pendukung anies pun gak perlu juga kegeeran...

Masih segar ingatan kala @prabowo dihormati dengan 'syiaap presiden'nya, tapi toh @jokowi yg lanjut jadi presiden.", semarang,neutral, semarang,gak suka gak kepanasan diteriaki presiden pendukung anies gak kegeeran segar ingatan dihormati syiaap presidennya yg presiden,neutral
2022-10-29 16:31:15+00:00,Adolf_Zog,@aniesbaswedan dan @ganjarpranowo ini katanya capres tapi miskin ide dan gagasan isinya cmn konten socmed kek orang jualan skin care,malang,negative,malang,capres miskin ide gagasan isinya cmn konten socmed kek orang jualan skin care,negative
2022-06-30 11:55:12+00:00,NapiPKS,@Mdy_Asmara1701 Jgn sok plg hebat... blm resmi jd Capres sdh nyerang kanan kiri...ingat bs jd Gubernur atas jasa pak @prabowo diusung @gerindra jgn jd kacang lupa kulitnya @habiburokhman @andre_rosiade,jakarta,negative,jakarta,jgn sok plg hebat blm resmi jd capres sdh nyerang kanan kiriingat bs jd gubernur jasa diusung jgn jd kacang lupa kulitnya,negative
2022-06-30 10:03:47+00:00,andry_fardinal,Lebih baik @NasDem gak usah ikut pemilu jika malah mencalonkan @aniesbaswedan bapak politik identitas biang perpecahan,semarang,negative,semarang,gak pemilu mencalonkan politik identitas biang perpecahan,negative
2022-08-31 23:36:57+00:00,Itang_Makatita,"@emerson_yuntho Seandainya @prabowo tau kalau @jokowi akan menjadi lawan terberat dia dalam 2 pilpres mendatang (2014&amp;2019) dan akhirnya mengalah dan menjadi pembantunya Jokowi di kabinet, maka Prabowo pasti tidak akan menyerahkan dukungan duet Jokowi Ahok di pilkada 2012 lalu.
.
.
**LogikaEson",jakarta,neutral,jakarta,seandainya tau lawan terberat pilpres amp mengalah pembantunya jokowi kabinet prabowo menyerahkan dukungan duet jokowi ahok pilkada logikaeson,neutral
2022-10-31 23:44:25+00:00,yelsend,@prabowo @arbainrambey InsyaAllah Pak Prabowo akan jadi Presiden tuk 2024. Amin,jakarta,positive,jakarta,insyaallah prabowo presiden tuk amin,positive
2022-08-31 06:44:52+00:00,Romyhakim1,"@KaltengKabar @prabowo @Gerindra Kami pasti mendoakan, semoga bisa menang pilpres 2024. @prabowo @Gerindra 

Siapapun Jadi Cawapresnya
Prabowo Tetap Teratas
Unggul Karena Kerjanya",jakarta,positive,jakarta,mendoakan semoga menang pilpres cawapresnya prabowo teratas unggul kerjanya,positive
2022-09-29 00:27:03+00:00,besutomo3,"@wantahgdn__ @PDI_Perjuangan @puanmaharani_ri dengarkan suara rakyat, jangan memaksakan diri, jangan berambisi, rakyat menunggu pak  @ganjarpranowo the next presiden",depok,positive,depok,dengarkan suara rakyat memaksakan berambisi rakyat menunggu the next presiden,positive
2022-03-31 09:23:18+00:00,Rul1ounzu,@IntanAyuArimbi @didienAZHAR @ganjarpranowo Mantab.. Semoga bisa berlaga di pilpres 2024. Karena semua kerja dan posting an @ganjarpranowo menjadi kenangan bila tidak ada Pilpres 2024..,bandung,positive,bandung,mantab semoga berlaga pilpres kerja posting an kenangan pilpres,positive
2022-08-31 07:54:56+00:00,syanaoksana,"@SS_Riau @prabowo @Gerindra Kenyataan banget, Capres Prabowo jika dipasangkan dgn siapa pun juga berpotensi memenangkan kontestasi 2024.
@gerindra @prabowo
Siapapun Jadi Cawapresnya
Prabowo Tetap Teratas
Unggul Karena Kerjanya",jakarta,positive,jakarta,kenyataan banget capres prabowo dipasangkan dgn berpotensi memenangkan kontestasi cawapresnya prabowo teratas unggul kerjanya,positive
2022-12-28 12:00:07+00:00,Silvaa303,"Yang mengharapkan beliau sangat banyak, semoga dilancarkan semua untuk jadi pilpres Puan Harapan Rakyat https://t.co/bJHK3LJInk",bogor,positive,bogor,mengharapkan beliau semoga dilancarkan pilpres puan harapan rakyat,positive
2022-06-27 00:27:16+00:00,edy_siregar_77,Semoga segera terwujud pasangan Anies ðŸ’™ AHY ðŸ‘‰ ðŸ…°ï¸ðŸ…°ï¸ Menuju pilpres di 2024 ðŸ¤²ðŸ¤² Aamiin ya'rabbal alamin ðŸ¤²ðŸ¤²,semarang,positive,semarang,semoga terwujud pasangan anies ahy pilpres aamiin yarabbal alamin,positive
2023-01-31 21:40:40+00:00,kandayan,"@YoutubeILC @NenkMonica @prabowo @aniesbaswedan @ganjarpranowo Persoalannya yang dua tiketnya masih belum jelas, baru @aniesbaswedan dengan 'segi tiga emas' @NasDem @PDemokrat @PKSejahtera yang layak JIKA PEMILU DILAKSANAKAN SAAT INI",jakarta,neutral,jakarta,persoalannya tiketnya segi emas layak pemilu dilaksanakan,neutral
2022-09-26 11:06:20+00:00,Teguhsp123,@Relawananies Maju terus pak Anis.. sukses di pilpres 2024 @Relawananies,surabaya,positive,surabaya,maju anis sukses pilpres,positive
2022-03-30 14:36:23+00:00,PenggunaBaru89,@Adi_8002 @jokowi @aniesbaswedan Lo ga malu gt menurunkan marwah jokowi seorang presiden lo banding2kan sama seorg Gubernur?? Segitu ketakutan nya kah pasca 2024 ga dpt jatah nasi bungkus? 2024 msh lama ketakutan nya masa dr sekarang ðŸ¤£ðŸ¤£, jakarta,negative, jakarta,lo ga malu gt menurunkan marwah jokowi presiden lo bandingkan seorg gubernur segitu ketakutan nya kah pasca ga dpt jatah nasi bungkus msh ketakutan nya dr,negative
2022-12-31 21:06:58+00:00,DanielM60987345,"@Dennysiregar7 @aniesbaswedan @partainasdem  nih nipu, hoax, ngibul atau apa?? manaaaaaa lab nya??? jadi presiden nipu???",jakarta ,negative,jakarta ,nih nipu hoax ngibul manaaaaaa lab nya presiden nipu,negative
