datetime,username,content,location,label
2022-04-30 02:44:05+00:00,rindukea,"@Uki23 @TemanGanjar2705 @ganjarpranowo Provinsi termisikin, di salah gubernur. ehhh...malah di dukung jadi presiden. owalah...logika bodoh",Surabaya,negative
2022-06-28 11:32:30+00:00,cendanao,"@LindaSaibi3 @SubhanDanil @OrinsOrens @Dennysiregar7 @ganjarpranowo PKS yg dari dulu di isukan Radikal dan mengusung Khilafah, kenapa tiap Pemilu suaranya bertambah terus ya?

Ã°Å¸Â¤Â­Ã°Å¸Â¤Â­","Depok, Jawa Barat",neutral
2022-05-08 00:57:09+00:00,at_Frederich18,"@Catatan_ali7 Maksudnya, sudah skenario (keinginan) dari awal Rezim sekarang menunda #Pemilu2024... Serta mengupayakan agar bisa #mau3periode. #lihai ðŸ™„","Jakarta, Indonesia",negative
2022-02-23 16:44:08+00:00,Doy0ung2,@ganjarpranowo wayang ga ada nyawanya lu belain. warga wadas jelas2 manusia bernayawa dipersekusi mingkem! njar njar gini mo jadi presiden. ke DPR Congo aja lu mendingan,"Depok, Jawa Barat",negative
2022-07-31 12:32:14+00:00,Abebishilite,"@DokterTifa @jokowi @aniesbaswedan @ridwankamil Emang kritikan anda yakin bakal di dengar ?? 
Emang siapa sih sosok @DokterTifa yang bisa mencermati tindak tanduknya capres trus bisa kritik habis2n kl salah","DKI Jakarta, Indonesia",neutral
2022-10-31 11:55:49+00:00,DelicaSugeng,"@dry_herdiansyah @patriot016610 @aniesbaswedan Rakyat tdk butuh bacotmu njing ! Rakyat tuh butuh kerjamu bgni nih kalo kerja mbacot mulu 5thn ga beresÂ² !!

Model kerja bgni masihkah km mau ngebacot muluuu??

Model kerja bgni mau jadi presiden? Dasar kadal buntung loh  !! https://t.co/JtG5kJRofH","DKI Jakarta, Indonesia",negative
2022-02-28 10:48:15+00:00,anies_RI1_2024,Pak @aniesbaswedan siap2 ya... partai buruh bisa jadi dukung bapak untuk jadi Presiden RI 2024.,"Bandung, Indonesia",positive
2022-07-27 05:02:39+00:00,richieesekeju,"Pak ganjar mendapatkan banyak dukungan dari masyarakat untuk pilpres 2024. Seperti contohnya di blitar. Oleh karena itu di salah satu ponpes disana menggelar istighotsah untuk mendoakan pak ganjar agar berhasil di pilpres 2024
#IstighosahSahabatGanjar https://t.co/xb68KpEOuE","Yogyakarta, Indonesia",positive
2022-09-29 01:26:40+00:00,MarcellGb02,@BungkusTukang @ganjarpranowo Jutek banget sih mba? Ngeri jadinya kalo sampe jd presiden. Bisa2 kerjaannya cuma ngomel.,Malang,negative
2022-08-23 06:04:56+00:00,Ikhwanazis89,@detikcom Setujuu. Pak Anies memang cocok banget dipasangkan dengan Bu Puan di pilpres 2024. Semoga terwujud. Amiin.,Jakarta,positive
2022-08-31 08:00:56+00:00,zafinaclareta,"@ibp_lampung @prabowo @Gerindra Top nih, Capres Prabowo kalau digabungkan oleh cawapres manapun, bisa keluar menjadi pilihan masyarakat.
@gerindra @prabowo
Siapapun Jadi Cawapresnya
Prabowo Tetap Teratas
Unggul Karena Kerjanya",Jakarta,positive
2021-11-12 20:55:54+00:00,BongkahI,"Legislator Gerindra DPR RI Temukan Aturan Pemilu 2024 Tumpang Tindih 
Anggota Komisi II DPR RI Rahmat Muhajirin menyoroti regulasi dan sistem Pemilu Serentak 2024.@Gerindra @DPR_RI #pemiluserentak2024 https://t.co/jGu68bQXl1",Yogyakarta,neutral
2022-01-31 07:43:52+00:00,janisari9,@FezarJ @CNNIndonesia @jokowi @ganjarpranowo @ridwankamil @erickthohir kalo gitu cocoknya jadi RT bukan jadi presiden,Jakarta,negative
2022-06-22 23:59:26+00:00,abudzaky2015,menjelang Pilpres 2024 semakin banyak isu ini sebagai alasan untuk menjatuhkan lawan politik,Malang,neutral
2022-09-30 15:49:44+00:00,dheniema,"@ekowboy2 Klo di daerahku, org lebih familiar dgn pak @prabowo mereka gak kenal Ganjar..
Mungkin efek pilpres 2019 kmren jadi org2 kmpung lebih menyimpan memori capres lawan Jokowi kmren.
Bahwa klo ada pilpres lg mereka jelas akan pilih Prabowo katanya..semoga 2024 3 ato 4 psg capres cwpr",Surabaya,neutral
2022-03-02 17:08:07+00:00,yoedhanegara,"Partainya dah gak laku di jual, terus ketua umumnya dah gak layak untuk bertanding dalam kontestasi politik akibat tersandra pelbagai macam kasus. Jadilah mereka setuju untuk minta penundaan pemilu 2024 sesuai maklumat lord menteri segala urusan.
#Pemilu2024 
#PemiluSerentak2024","Bekasi, Jawa Barat",negative
2022-09-26 05:14:14+00:00,DM_N4BYL,"Bismillahirrohmannirrohim warga Jawa Barat siap mendukung dan memilih mas mentri BUMN Erick Thohir untuk menjadi capres pada Pilpres 2024

Berbagai dukungan mengalir deras tak terbendung dr seluruh lapisan masyarakat kali ini masyarakat Jawa Barat
 @erickthohir
#BangkitBersamaET https://t.co/eVDcHJQvY3","Bogor, Jawa Barat",positive
2022-06-30 22:42:56+00:00,Nikmatu83051659,"@RFauzy5 @aniesbaswedan Siapapun presidennya kalo sistem hukumnya msh spt skrg maka tdk mungkin akan berubah lbh baik, faktanya Indonesia sdh berganti bbrp kali pemimpin toh sama saja bukan.taqwa disini tuh taqwa kpd hukum2 Allah bukan hukum buatan manusia!!",Semarang,neutral
2022-04-14 08:10:40+00:00,HumassRI,"Presiden Joko Widodo mewanti-wanti supaya jangan ada lagi masyarakat yang terprovokasi isu politik identitas di gelaran Pemilu 2024.

#PresidenJokoWidodo #IsuPolitik #Pemilu2024 https://t.co/OyWT6UpgnM",Malang,neutral
2022-05-27 15:26:55+00:00,Wirajiwa1,"@cornelgea @ganjarpranowo Lah model gini pengin jadi presiden ngurus jateng aja blepotan di kampungku semenjak jateng dikuasai dia infrastruktur ancur2an
Ambyar lah pokoke...",Malang,negative
2022-11-29 13:09:50+00:00,jakartatoleransi,"Jangan sampai agama justru di jadikan sebagai alasan untuk mengkotak-kotak seluruh kehidupan yang ada di negara kita ini.
#nupekalongan #nahdatululama #dakwah_islam #rahmatanlilalamin #pemilu2024","Jakarta Pusat, DKI Jakarta",neutral
2022-08-24 11:58:22+00:00,kh_notodiputro,"Semoga tdk benar bhw akan ada kelompok yg menggunakan POLITIK IDENTITAS pada pilpres 2024 nanti.

Semoga benar2 tiap kelompok mempromosikan kehebatan pemikiran dan rencana langkah strategis untuk menjadikan negara Indonesia sbg negara yg aman, masyarakatnya adil dan sejahtera.","Bogor, Indonesia",positive
2022-02-26 11:06:40+00:00,armangn8,@hamdanzoelva @jokowi @Kiyai_MarufAmin @prabowo @sandiuno Apakah AMANDEMEN Ke-5 itu akan menjadi pembuka pintu masuk bagi Presiden-Wapres untuk melanggengkan periodesasi jabatannya? Nah tentu itu jawabannya tergantung dari nafsu/hasrat kekuasaaan yg dimiliki oleh Presiden-Wapres yg sedang menjadi Penguasa Rezim. ðŸ˜,"DKI Jakarta, Indonesia",negative
2022-05-30 01:54:06+00:00,ariefnoviandi_,"Yang gak suka, gak usah kepanasan kala @aniesbaswedan diteriaki presiden. Pendukung anies pun gak perlu juga kegeeran...

Masih segar ingatan kala @prabowo dihormati dengan 'syiaap presiden'nya, tapi toh @jokowi yg lanjut jadi presiden.","Kota Semarang, Jawa Tengah",neutral
2022-10-29 16:31:15+00:00,Adolf_Zog,@aniesbaswedan dan @ganjarpranowo ini katanya capres tapi miskin ide dan gagasan isinya cmn konten socmed kek orang jualan skin care,Malang,negative
2022-06-30 11:55:12+00:00,NapiPKS,@Mdy_Asmara1701 Jgn sok plg hebat... blm resmi jd Capres sdh nyerang kanan kiri...ingat bs jd Gubernur atas jasa pak @prabowo diusung @gerindra jgn jd kacang lupa kulitnya @habiburokhman @andre_rosiade,Jakarta,negative
2022-06-30 10:03:47+00:00,andry_fardinal,Lebih baik @NasDem gak usah ikut pemilu jika malah mencalonkan @aniesbaswedan bapak politik identitas biang perpecahan,Semarang,negative
2022-08-31 23:36:57+00:00,Itang_Makatita,"@emerson_yuntho Seandainya @prabowo tau kalau @jokowi akan menjadi lawan terberat dia dalam 2 pilpres mendatang (2014&amp;2019) dan akhirnya mengalah dan menjadi pembantunya Jokowi di kabinet, maka Prabowo pasti tidak akan menyerahkan dukungan duet Jokowi Ahok di pilkada 2012 lalu.
.
.
**LogikaEson",Jakarta,neutral
2022-10-31 23:44:25+00:00,yelsend,@prabowo @arbainrambey InsyaAllah Pak Prabowo akan jadi Presiden tuk 2024. Amin,Jakarta,positive
2022-08-31 06:44:52+00:00,Romyhakim1,"@KaltengKabar @prabowo @Gerindra Kami pasti mendoakan, semoga bisa menang pilpres 2024. @prabowo @Gerindra 

Siapapun Jadi Cawapresnya
Prabowo Tetap Teratas
Unggul Karena Kerjanya",Jakarta,positive
2022-09-29 00:27:03+00:00,besutomo3,"@wantahgdn__ @PDI_Perjuangan @puanmaharani_ri dengarkan suara rakyat, jangan memaksakan diri, jangan berambisi, rakyat menunggu pak  @ganjarpranowo the next presiden",Depok,positive
2022-03-31 09:23:18+00:00,Rul1ounzu,@IntanAyuArimbi @didienAZHAR @ganjarpranowo Mantab.. Semoga bisa berlaga di pilpres 2024. Karena semua kerja dan posting an @ganjarpranowo menjadi kenangan bila tidak ada Pilpres 2024..,Bandung,positive
2022-08-31 07:54:56+00:00,syanaoksana,"@SS_Riau @prabowo @Gerindra Kenyataan banget, Capres Prabowo jika dipasangkan dgn siapa pun juga berpotensi memenangkan kontestasi 2024.
@gerindra @prabowo
Siapapun Jadi Cawapresnya
Prabowo Tetap Teratas
Unggul Karena Kerjanya",Jakarta,positive
2022-12-28 12:00:07+00:00,Silvaa303,"Yang mengharapkan beliau sangat banyak, semoga dilancarkan semua untuk jadi pilpres Puan Harapan Rakyat https://t.co/bJHK3LJInk",Bogor,positive
2022-06-27 00:27:16+00:00,edy_siregar_77,Semoga segera terwujud pasangan Anies ðŸ’™ AHY ðŸ‘‰ ðŸ…°ï¸ðŸ…°ï¸ Menuju pilpres di 2024 ðŸ¤²ðŸ¤² Aamiin ya'rabbal alamin ðŸ¤²ðŸ¤²,Semarang,positive
2023-01-31 21:40:40+00:00,kandayan,"@YoutubeILC @NenkMonica @prabowo @aniesbaswedan @ganjarpranowo Persoalannya yang dua tiketnya masih belum jelas, baru @aniesbaswedan dengan 'segi tiga emas' @NasDem @PDemokrat @PKSejahtera yang layak JIKA PEMILU DILAKSANAKAN SAAT INI",Jakarta,neutral
2022-09-26 11:06:20+00:00,Teguhsp123,@Relawananies Maju terus pak Anis.. sukses di pilpres 2024 @Relawananies,Surabaya,positive
2022-03-30 14:36:23+00:00,PenggunaBaru89,@Adi_8002 @jokowi @aniesbaswedan Lo ga malu gt menurunkan marwah jokowi seorang presiden lo banding2kan sama seorg Gubernur?? Segitu ketakutan nya kah pasca 2024 ga dpt jatah nasi bungkus? 2024 msh lama ketakutan nya masa dr sekarang ðŸ¤£ðŸ¤£,"DKI Jakarta, Indonesia",negative
2022-12-31 21:06:58+00:00,DanielM60987345,"@Dennysiregar7 @aniesbaswedan @partainasdem  nih nipu, hoax, ngibul atau apa?? manaaaaaa lab nya??? jadi presiden nipu???","Jakarta Pusat, DKI Jakarta",negative
2022-04-30 20:52:38+00:00,josespatty88,@Syarman59 @Mdy_Asmara1701 @aniesbaswedan @KPK_RI ini kan sm aje kaya makar..tuh presiden yg sah msh ada..tiba2 main claim aje ente jd pleciden @aniesbaswedan klo jd pleciden yaman itu sah2 aje secara negara lu kan lg chaos,depok,negative
2022-11-30 11:31:37+00:00,BD3sa,"@aniesbaswedan @kahminasionalRI @aniesbaswedan cuma hadir dan hadir kegiatan 1 agama doank, gk cocok jadi presiden",Jakarta,negative
2022-02-28 04:10:09+00:00,hary4anto,"@Gerindra sudah menggaungka #2024PrabowoPresiden. PAN, PKB dan golkar mengusulkan Penundaan Pemilu. 

kasihan tu @prabowo yg kebelet jadi presiden dijegat oleh tiga partai. Apa nggak nyesek tuðŸ˜„",Bandung,negative
2022-09-30 15:00:08+00:00,Asep71254288,Kasian buzeer anis kena preng anis yang begini maju kotanya bahagia rakyat nya kata nya anis jadi presiden pendidikan akan maju bukti nya baru DKI jakarta aja ga becus urus warga nya haduh halu Lo ketinggian bisa gila lo @Mdy_Asmara1701 @aniesbaswedan,"Kota Bandung, Jawa Barat",negative
2022-02-23 06:51:07+00:00,HusnulFarida11,"Capresx @prabowo
Wapres  @aniesbaswedan 
Yg jelas dia bkn meong"" NO DEBAT https://t.co/YU1G1wjp4l","Jakarta, Indonesia",negative
2022-09-30 06:53:40+00:00,khaerudin_MK,"@ChusnulCh__ @ganjarpranowo Die sebenernya siapa sih min presiden apa gubernur kok bisa yah bikin festival nya sampe ke lampung, apa sekalian kampanye, hati hati min nanti ada yg ngelaporin ke bawaslu lg, kaya sebelah aja wong isinya prestasi prestasi beliau eh di bilang kampanye terselubung..","DKI Jakarta, Indonesia",negative
2022-02-20 11:50:23+00:00,NB_Maharani,@Maya83206301 @DavidWijaya82 @__AnakKolong @_SEKNAS_RI @ChusnulCh__ Gerombolan Bani Kadrun Pengasong Khilafah sedang cari boneka buat capres 2024 pengganti @prabowo. Anus Bos-Edan yg diharapkan bisa menjadi bonekanya utk memuluskan kepentingan Bani Kadrun menjadikan Negara Khilafah. Jgn biarkan Indonesia dikuasai oleh kelompok radikal..!!!,Jakarta,negative
2022-02-27 10:02:48+00:00,bgrchannel,Pernyataan Sikap Milenials Purwakarta Relawan BerAksi Jabar Dukung Anies Baswedan @aniesbaswedan Maju Pilpres 2024 #jabarberaksi @Relawananies https://t.co/LVxXU8ChnW,"Kota Bogor, Jawa Barat",neutral
2022-06-29 14:46:08+00:00,Aripinipin123,"@KaredokLeunca__ @prabowo @fadlizon @ganjarpranowo Menertibkan @Fadlizon saja gak bisa,Gimana Kalau Jadi Presiden,Makin Arogan Tuh Fadlizon.",Bekasi,negative
2022-07-30 13:08:51+00:00,PangeranBiru212,@alimurdoko_d @GarudaBerdarah @ganjarpranowo Presiden harus orang jawa itu baru rasis namanya.,"DKI Jakarta, Indonesia",negative
2023-01-30 14:54:45+00:00,masdar_yanto,@tifsembiring semoga Allah SWT memberikan pertolongan dan memenangkan pilpres 2024 Aamiin ya rabbal aalamiin,Bandung,positive
2023-01-31 22:54:05+00:00,idhumhi,@aniesbaswedan @PKSejahtera @NasDem @PDemokrat Siap perjuangkan kemenangan Koalisi Perubahan dan mengantarkan pak Anies jadi Presiden yg ke  8 https://t.co/PkkIrVBww1,Tangerang,positive
2022-03-27 11:03:53+00:00,winkleranifah,"Yth: Bp. @prabowo - sejak Bp. Prabowo masuk dlm kabinet presiden Jokowi periode ke2, masih terdengar kader Bapak yg terus menyerang pemerintah &amp; pro kelompok intoleran bahkan meminta Densus88 dibubarkan. kelompok khilafah masih saja demo. salam hormat dari rakyat Merah ðŸ‡®ðŸ‡©Putih","Kota Bandung, Jawa Barat",negative
2022-06-28 15:14:58+00:00,Veronic29083072,"@ganjarpranowo Hebat bpk petani ini boten egois,, tidak minta harta apa pun untuk dirinya sendiri.  tetapi minta penyaluran air yg bermanfaat untuk sesamanya,,,  maju terus bpk @ganjarpranowo ,,,, Insyaallah jadi penerus bpk presiden @jokowi",Jakarta,positive
2022-07-30 12:49:59+00:00,sigitwisnutm,"@Gus_Raharjo @ganjarpranowo Mantap pak ganjar, nyalon presiden ni","Yogyakarta, Indonesia",neutral
2022-01-28 12:37:38+00:00,NyinyirGosip,"Di Media Bermain Cantik, Di lapangan Bermain Buruk.
dan Jurus Menghindar sepertinya akan lebih banyak digunakan saat ini @ganjarpranowo 

#SemenGanjar
#GanjarPranowo
#GanjarPencitraan https://t.co/21GzbsG13E","Kota Surabaya, Jawa Timur",negative
2022-01-28 12:40:22+00:00,Djeng_Hiz,@ganjarpranowo @Napen21 Kalau ada yg masih ngeyel ngeyel susah di persatuan itu gimana menurut pandangan Pak Capres,Surabaya,neutral
2022-05-31 11:47:21+00:00,gananjaya,@Godblessus16_ @aniesbaswedan Ini seh seru... Partai nya harus cantumkan CaPres nya dulu gak ya...?,Bandung,neutral
2022-04-30 01:13:22+00:00,__RismaWidiono_,"Beda kelas.! Walaupun sama2 Gubernur. 

Yang jelas pak @ganjarpranowo lebih Bijak dari si Bodoh yg ngebet jadi Presiden tapi kapasitas di bawah standar. 

https://t.co/BIxD8tReSd https://t.co/DEP4U9j939","DKI Jakarta, Indonesia",negative
2022-01-26 09:34:24+00:00,fadlulrahman,"@NarasiNewsroom Capres pujaan BUZZERP, bedak polesannya mulai luntur @ganjarpranowo","DKI Jakarta, Indonesia",negative
2022-02-26 02:33:38+00:00,Suroto49298617,@tarwotowsg96 @OnJustAnt @ganjarpranowo Anda pandai.yang penting presiden 2024 bukan kadrun,Surabaya ,neutral
2022-11-30 06:42:51+00:00,akakaka91413121,@GanjaranApp Semoga dg kekuatan doa kita bisa bersama sama maju dan memenangkan pilpres menjadikan pak Ganjar sbg presiden RI sosok pemimpin hebat negeri ini,"Tangerang, Banten",positive
2022-06-29 01:35:46+00:00,AslamMochamad,"@democrazymedia parah menjelang pemilu, semua calon berlomba2 tampil bermuslim, tp setelah jadi aib dan kebringasan dirinya dipertontonkan

harusnya hal yg mulia yg diperbuat oleh @ganjarpranowo yg berkaitan dgn ALLAH seminim mungkin tdk di publish &amp; sama halnya aib yg suka lihat bokep",Surabaya,negative
2022-06-29 05:09:47+00:00,LindaSaibi3,@cendanao @SubhanDanil @OrinsOrens @Dennysiregar7 @ganjarpranowo Gua gk bilang Ahok JD presiden drun cuma semua yg milih Jokowi GK ada yg milih wan got ðŸ˜‚ðŸ˜‚ðŸ˜‚ ya kalo nanti seandainya cuma ada Ahok Ama wan got GK bakal wan got menang asal jangan jualan agama LG aja wan got ðŸ˜‚ðŸ˜‚ðŸ˜‚,"DKI Jakarta, Indonesia",negative
2022-05-23 19:51:10+00:00,RizalSa19562574,"@rudysarwa @prabowo Ane percaya dgn ucapan UAS,Anya orang iri &amp; dengki yg memperolok2 ucapan UAS.ini Ada hubungan 2 kali pilpres Prabowo lah yg memenangkan dlm pemilu tsb, sayang nya 2 kali dicurangi tetap bungkam.hal ini dimanfaatkan oleh cebong utk menjungkalkan kebenaran mimpi UAS",Jakarta,negative
2022-10-31 23:32:37+00:00,aviana_stella,Cak Imin menyapa Prabowo dengan sebutan calon presiden (capres). https://t.co/yo0J16RQe1 @prabowo #MendingPrabowo #dekade08 #Pilpres2024,Jakarta,neutral
2022-08-29 04:26:33+00:00,ZBenmest,@marlina_idha Semoga Pak Anies bs maju di Pilpres 2024 dan menjadi pemimpin negeri ini ..,"Yogyakarta, Indonesia",positive
2022-03-19 14:15:28+00:00,Valkyreism,"Masalah terbesar adalah jaminan bahwa proyek tetap dilanjut pemenang pilpres 2024.
Itulah penyebab gonjang ganjing ingin merubah konstitusi.","malang, Indonesia",neutral
2022-04-21 19:16:04+00:00,KrisyantoOni,"Andai di Pemilu 2024 nanti hanya ada dua kandidat Capres.
1. Lord Rangga
2. Anies Baswedan
Kamu pilih Capres Nomor Urut berapa ???
#PemiluSerentak2024 #pemilu2024 #Pemilu2024Siap #lordRangga https://t.co/ULtUX5S47V",Jakarta,neutral
2022-06-29 05:05:26+00:00,LindaSaibi3,"@cendanao @SubhanDanil @OrinsOrens @Dennysiregar7 @ganjarpranowo Iyalah yg dukung Jokowi 70 persen emang milih wan got GK lah yg ada milih Ahok lah , baru di Pertamina aja lu pada kelojotan gimana jd presiden lu mampus berjamaah kali lu ðŸ˜‚ðŸ˜‚ðŸ˜‚","DKI Jakarta, Indonesia",negative
2023-01-31 23:27:05+00:00,firdlan,@papajenolica @PDemokrat @aniesbaswedan Lha yg ijazahnya masih dipertanyakan saja bisa jadi presiden apalagi ini yg ijazahnya asli kenapa bisa ngga pantas jadi capres..,Jakarta,negative
2022-03-29 08:08:48+00:00,DewiMikhaya,"@KD_BaliNusa @prabowo @Gerindra Top, Prabowo Subianto yang konsisten di puncak survei mengindikasikan kemungkinan Prabowo Subianto untuk jadi Presiden NKRI 2024 nanti cukup terbuka lebar.

@prabowo @Gerindra
Prabowo Makin Dipercaya
Gerindra Naik Signifikan
Menuju Indonesia Maju",Bandung,neutral
2022-02-28 06:25:40+00:00,bapakbagus4,"Untuk masalah Capres2024 menurut saya akan tetap dan tdk jauh berbeda dgn pilpres yg kemarin,tokoh yg di usung partai Pro NKRI akan Bersaing dgn tokoh yg di usung partai  pro kDrun dan  hasilnya akan tetap sama yg menang tokoh yg di usung oleh partai pro NKRI.
lihat saja..",Jakarta,negative
2022-07-07 15:31:29+00:00,gadisresidu_b3,"Partai nyungsepz
capres ga laku
Koalisi ga da yg mau
Pantes ikut riweh tolak Presidential Threshold, padahal dulu setuju
#TenggelamkanPKS #pemilu2024 https://t.co/K13vWdO3eY",Bekasi,negative
2022-11-30 15:07:27+00:00,namakuuya,@GanjaranApp Selamat pak Ganjar dg tingginya elektabilitas semoga ini langkah Awal kita supaya bisa memenangkan pilpres nnti,Jakarta,positive
2022-08-23 12:25:29+00:00,rijki_maulana,"Kalender kampanye, boleh satuan atau partai besar, mumpung 4 bulan lagi ke 2023 nya mangga Ã¢ËœÂºÃ¯Â¸ÂÃ°Å¸â„¢ÂÃ°Å¸â„¢Â
#Pemilu2024 #caleg2024",Surabaya,neutral
2023-01-31 23:23:09+00:00,HendarwatiH,"@NasDem @aniesbaswedan Belum jadi presiden aja jijik ama pendukungnya yg rakyat jelantah, disalami kayak pegang barang najis https://t.co/jFfIewQkTU","Kota Malang, Jawa Timur",negative
2022-07-29 13:22:59+00:00,chad6072022,"@ganjarpranowo Sudahi pencitraannya pak, kalo mau maju calon presiden tunjukan saja prestasi...","Depok, Jawa Barat",negative
2022-11-29 10:13:20+00:00,kuatbacacom,"Duet Prabowo dan Ganjar merupakan isu terhangat menjelang Pilpres 2024. Menariknya, kode dari Jokowi tertuju kepada Prabowo dinilai mendapat kode Ã°ÂÂÂ°Ã°ÂÂÅ¡Ã°ÂÂÂ£Ã°ÂÂÅ¡Ã°ÂÂÂ¡ Ã°ÂÂÂ¤Ã°ÂÂÅ¾Ã°ÂÂÂ«Ã°ÂÂÂ®Ã°ÂÂÂ­Ã°ÂÂÅ¡Ã°ÂÂÂ§, sedangkan Ganjar dengan Ã°ÂÂÂ«Ã°ÂÂÅ¡Ã°ÂÂÂ¦Ã°ÂÂâ€ºÃ°ÂÂÂ®Ã°ÂÂÂ­ Ã°ÂÂÂ©Ã°ÂÂÂ®Ã°ÂÂÂ­Ã°ÂÂÂ¢Ã°ÂÂÂ¡.
@jokowi @prabowo @ganjarpranowo 
https://t.co/NeAfpStJuL","DKI Jakarta, Indonesia",neutral
2022-07-30 12:20:19+00:00,insandhaif1704,"@AgusYudhoyono @aniesbaswedan Pasangan Pilpres 2024 Yg akan Membawa Indonesia ,maju ,jaya ,makmur &amp; berkeadilan .

Satukan Visi Misi Untuk Generasi Anak Bangsa .

Semoga Mendapat Umur Yg Barakah",Yogyakarta,positive
2022-03-31 10:41:56+00:00,ASisway,"@geloraco Disegerakan Pilpres bila Perlu Turun dari Jabatan Presiden sebelum 2024 itu Juga Hak di Alam Demokrasi, kenapa di sebut Makar ?? Ã°Å¸Â¤â€",Bandung,neutral
