datetime,location,label,text_clean
2022-08-31 16:32:38+00:00,Bandung,negative,idn    ini negara bukan negara pancasila aja kasus memalukan lah ini negara pancasila capres nya doyan bokep 
2022-08-31 15:18:21+00:00,"Malang, Jawa Timur",neutral,hrt   setuju ah dengan mesin politiknya mendorong aniesrk menjadi caprescawapres  maksud bersinergi dan berkolaborasinya begini kan
2022-08-31 14:27:49+00:00,Surabaya,neutral,para capres sibuk untuk kampanyekan dirinya seolah presiden minta diganti bahkan dari partainya sendiri bapak anies kayak santai aja dan selalu berkerja demi kemajuan kotanya
2022-08-31 13:42:17+00:00,Jakarta,negative,mau nyapres emang dia punya partai minimal capres itu ketum partaiklu gak kader partai baru dpt jatah nyapres ini duit gak punyapartai gak gablekklupun ada partai dukung hanya partai tolol
2022-08-31 23:43:51+00:00,Bogor,positive,terimakasih pak anis semoga sehat selalu dan nex presiden ri
2022-08-31 23:29:45+00:00,"Jakarta Pusat, DKI Jakarta",negative,mau ngga ikut juga tumpengan nyembeleh kebo pas nanti pak jokowi udah ngga jadi presiden tahun  wujud syukur
2022-08-31 21:34:04+00:00,Tangerang,negative,halusinasi tinggi punya partai aza tdk gmn bs jdi presiden haaaaaaaaaa haaaaaaaaaa haaaaaaaaaa
2022-08-31 15:39:42+00:00,Jakarta,positive,insyalloh pak anis maju jadi presiden indonesia
2022-08-31 14:15:38+00:00,"DKI Jakarta, Indonesia",neutral,hrt   jadi  presiden dan  wakil presiden gitu pak
2022-08-31 13:50:18+00:00,Bandung,negative,hrt   udah gk jaman pakai presiden lgi skrang
2022-08-31 10:42:48+00:00,Jakarta,positive,janji mantan gub dki jika jadi presiden kemacetan dan banjir lebih mudah di atasi terbukti sekarang terima kasih bang
2022-08-31 10:16:25+00:00,"Yogyakarta, Indonesia",positive,iya dukung kan presiden ke
2022-09-30 23:50:16+00:00,"Kota Tangerang, Banten",negative,mana mungkin orab keturunan arab bisa jadi presiden yg pasti itu orang jawa itu menurut primbon jawa dan kejawen jawa
2022-09-30 23:35:04+00:00,bogor,neutral,anies ngak perlu yang model kampanye kampung gitu dia sudah mendunia  paling juga ulah orang yang takut anies jadi presiden
2022-09-30 10:54:22+00:00,"DKI Jakarta, Indonesia",negative,apa sih tujuannya membanggakan kinerja   tetap saja gak akan bisa dia jadi pemimpin apalagi jadi presiden ri tidak akan bisa percuma masih banyak yang kinerja nya lebih baik 
2022-09-30 07:31:01+00:00,Indonesia,neutral,lah satu aspek kenegaraan yang harus segera dibenahi pak  ketika terpilih menjadi presiden ri periode  adalah membereskan sdm para pejabat negara khususnya para penegak hukum
2022-10-31 23:43:16+00:00,"DKI Jakarta, Indonesia",neutral,benarbahkan seandainya bung karno pun masih hidup tidak ada yg sanggup mengimbangi capres    suatu prestasi beliouw yg paling fenomenal adlh ketika anies sanggup menggelontorkan apbd rp triliun kpd ormas dan minjam dana rp untuk formula e
2022-10-31 16:36:23+00:00,"Kota Surabaya, Jawa Timur",neutral,usul bang paloh demi keadilan dan agar koalisi segera terbentuk gimana kalau capres anies didampingi  wapres wapres i dan wapres ii ini keren khan 
2022-10-31 11:43:13+00:00,Jakarta,negative,partai rela di atur capres give away 
2022-10-31 10:26:12+00:00,"DKI Jakarta, Indonesia",positive,betul bro ini  lagi ambil sampah pendukung capres lain emang suka ngada pokoknya anies luar binasa hebatnya 
2022-10-31 10:59:56+00:00,"DKI Jakarta, Indonesia",neutral,untuk menjadi seorang presiden bukan nilai elektabilitas yang di jadikan kemenangan tapi disaat pemilu lah yg menentukan jadi bersabar aja elektabilitas ini gak perlu di jadikan ajang kebahagiaan yg nantinya di saat pilpres kalah bilangnya ada kecurangan
2022-10-31 04:59:48+00:00,"Jakarta Selatan, DKI Jakarta",positive,wuih keren neh insya allah yang jadi presiden ke  bang  catat
2022-11-30 07:32:42+00:00,"Yogyakarta, Indonesia",neutral,btrt  perihal pendaan apa dulu aksi  itu perihal kepentingan berbeda dengan pemilu di dki moment saja yang kemudian bertepatan dengan masa politik momentum politik apapun kegiatan dan acaranya akan dipandang dengan perspektif politik
2022-11-30 08:01:01+00:00,"DKI Jakarta, Indonesia",negative,pemilu  kepagian buat kampanyeduit keburu habis mulai main dengan proyekudah lah kebaca banget kelakuan luwan gagal
2022-11-30 23:36:47+00:00,"Bogor, Jawa Barat",negative,id  kl berani tarohan  anis gk akan terpilih jd presiden
2022-11-30 22:03:50+00:00,Jakarta,negative,sahsa  polri silahkan pilih presiden yaman tapi presiden indonesia harus tetap orang indonesia asli
2022-11-30 21:55:42+00:00,"Kota Semarang, Jawa Tengah",negative,walah sama aja org ga pantes jd presiden biar aja
2022-11-30 16:41:02+00:00,Jakarta,negative,asmara  hahahhah si raja bacot anies baswedan calon presiden tiktok
2022-11-30 16:08:12+00:00,Jakarta,neutral,psisi  prabowo presidenpara kader menjawab aminnoposisipun keceewa
2022-11-30 13:36:40+00:00,"Jakarta Capital Region, Indonesia",negative,pengangguran ngimpi presiden 
2022-11-30 11:54:37+00:00,"Kota Surabaya, Jawa Timur",negative,gak usah bicara reklamasi dahhnanti dulu dalam sesi interpelasi diminta bukti transferan dana formula e yg habiskan apbd trilyunan ia  tak pernah hadirlepas tanggung jawab tapi ambisi jadi presiden apakah uang trilyunan tsb ia gunakan utk ambisinya
2022-11-30 11:31:37+00:00,Jakarta,negative,cuma hadir dan hadir kegiatan  agama doank gk cocok jadi presiden
2022-11-30 09:47:34+00:00,"Yogyakarta, Indonesia",neutral,waduh kok malah mo nyalon presiden sendiri om katanya dukung mas  
2022-12-31 21:06:58+00:00,"Jakarta Pusat, DKI Jakarta",negative,nih nipu hoax ngibul atau apa manaaaaaa lab nya jadi presiden nipu
2022-12-31 11:08:44+00:00,Jakarta,negative,kata mui ga apa selama bs jd presiden ntarnya di baptis jga ga masalah 
2022-12-31 09:55:24+00:00,Jakarta,neutral,yang minimal jadi gubernur tidak pernah selesai aja bisa jadi presiden  bukankah beliau mas   bisa selesaikan dgn predikat sangat baik  itu aja dulu kalau di terangin  semua nga cukup di sini hehehe
2022-12-31 09:16:03+00:00,Bandung,positive,waras  siap kita menangkan pak anies  presiden nkri
2022-12-31 09:08:58+00:00,"DKI Jakarta, Indonesia",negative,kau tengok rekam jejak kerjamu ini woi  kau pikir dirimu bisa jd presiden ngimpiiii
2022-12-31 07:57:18+00:00,jakarta,neutral,erian   dulu ada yang bilang jika jadi presiden permasalahan  di jakarta akan lebih mudah diatasi 
2022-12-31 06:18:11+00:00,Surabaya,negative,lucu sih presiden samain mantan gubernurdasar otak cebong di dengkul
2022-12-31 02:49:03+00:00,"DKI Jakarta, Indonesia",neutral,dibutuhkan mungkin iya tp kapasitas hanya sebagai akademis sesuai kapasitas k ahlianny kl jadi presiden biar yang lain nga bakal sanggup
2022-12-31 00:45:16+00:00,Jakarta,negative,pelaku utama pilkada brutal   kok mau jadi presiden
2022-12-31 09:40:57+00:00,Jakarta,negative,balas jasa kali ya karena diloloskan jadi peserta pemilu
2022-12-31 05:02:27+00:00,Jakarta,neutral,suatu kemunduran jika pemilu di laksanakan dengan sistem proporsional tertutup itu namanya kemunduran demokrasi
2023-01-31 15:51:43+00:00,"DKI Jakarta, Indonesia",negative,pendukung  tampak bodoh karena  belum jadi capres masih mantan gub jakarta setelah ada pengumuman id siapa amp berapa pasang baru bisa disebut capres klo bacapres betol ada uu pemilu sah clear 
2023-01-31 13:40:48+00:00,Bandung,positive,yakin dan optimis bahwa pak anis bisa memenangkan pemilu  nanti
2023-01-31 23:38:41+00:00,Surabaya,neutral,id pak  jika ditakdirkan jd presiden ri tolong orang seperti ini jangan dikasih jabatan
2023-01-31 23:27:05+00:00,Jakarta,negative,lha yg ijazahnya masih dipertanyakan saja bisa jadi presiden apalagi ini yg ijazahnya asli kenapa bisa ngga pantas jadi capres
2023-01-31 23:23:09+00:00,"Kota Malang, Jawa Timur",negative,belum jadi presiden aja jijik ama pendukungnya yg rakyat jelantah disalami kayak pegang barang najis
2023-01-31 23:09:09+00:00,Jogyakarta,positive,sepenggal harapan sebagian besar rakyat indonesia saat ini kami titipkan di pundak anies baswedan   semoga allah swt selalu memberi kan kekuatan untuk pak anies melampaui berbagai tahapan dan tantangan hingga akhirnya nanti allah takdirkan pak anies menjadi presiden ri
2023-01-31 22:54:05+00:00,Tangerang,positive,siap perjuangkan kemenangan koalisi perubahan dan mengantarkan pak anies jadi presiden yg ke
2023-01-31 16:21:29+00:00,Bandung,positive,selamat semoga sehat  presiden
2023-01-31 14:51:18+00:00,Depok,positive,alhamdulillah mari kita berjuang bersama  insyaallah presiden ri
2023-01-31 14:25:34+00:00,Malang,positive,semoga menjadi presiden pak   selalu rendah hati ya pak dan hindari nunjuk dengan telunjuk tangan kiri tangan kanan akan lebih baik 
2022-01-30 23:55:23+00:00,Jakarta,positive,mantap capres idolaku
2022-01-29 02:41:04+00:00,Jakarta,neutral,kimmi kreen pak presidenups belumpak gub digital bukan sekedar gaya hidup tetapi sudah menjadi kebutuhan hidup
2022-01-28 08:46:56+00:00,Jakarta,neutral,mantap sekali hasil survei charta politika indonesia menilai   dan   punya peluang besar untuk meraup suara pada pemilihan presiden dan wakil presiden
2022-01-26 00:28:18+00:00,"DKI Jakarta, Indonesia",neutral,ganjarpranowo hatihati blunder elektabilitas nanti turun susah nyalon jadi presiden jangan terlalu di paksa kontennya
2022-01-30 06:57:27+00:00,Bandung,positive,terima kasih pulau dewata atas sambutan ramah nya pada kamiseluruh relawan   dppdpwdpc saga se indonesia mari kita gass pool mendukung   sbg presiden  yang benar pilih ganjar 
2022-01-27 07:49:05+00:00,"Jakarta Selatan, DKI Jakarta",positive,beginilah cara kami menurunkan kemiskinan di jawa tengah  ini bukan soal siapa telah berjasa apa tapi soal kerja bersama memakmurkan warga salah satu caranya dgn membangun rumah sehat layak huni kata pak   setuju  dgn pemikiran capres saya ini di  nanti
2022-01-26 09:34:24+00:00,"DKI Jakarta, Indonesia",negative,capres pujaan buzzerp bedak polesannya mulai luntur
2022-01-28 12:40:22+00:00,Surabaya,negative,kalau ada yg masih ngeyel ngeyel susah di persatuan itu gimana menurut pandangan pak capres
2022-01-28 12:37:38+00:00,"Kota Surabaya, Jawa Timur",negative,di media bermain cantik di lapangan bermain buruk dan jurus menghindar sepertinya akan lebih banyak digunakan saat ini
2022-01-25 22:11:09+00:00,Surabaya,negative,mulai skrg kita hrs blajar berhitung brp kali elit politik blusukan sblum amp stelah pemilu agar kita bisa mmbedakan apa yg disebut pencitraan
2022-01-31 10:31:15+00:00,Bandung,positive,keren mba ku sayang   pokok e kita satu hatisatu suarasatu tujuan utk nkri  yang benar pilih ganjar  presiden
2022-01-31 07:43:52+00:00,Jakarta,neutral,kalo gitu cocoknya jadi bukan jadi presiden
2022-01-30 04:45:56+00:00,"Jakarta Pusat, DKI Jakarta",positive,terus mendukung  maju pilpres   kami dari arus bawah akan terus melangkah mendengarkan dan kemudian mengakomodir agar masyarakat yang mencintai serta berharap bapak ganjar menjadi presiden betulbetul dapat terealisasi
2022-01-27 00:46:17+00:00,"Yogyakarta, Indonesia",negative,otak mesum bahaya kalo jadi presiden bisa ngikutin jejak proklamator
2022-01-29 13:12:17+00:00,Surabaya,negative,mantul iki capres yg merakyat
2022-01-30 16:50:40+00:00,"DKI Jakarta, Indonesia",neutral,jangankan pak  dengan pak  siapapun yg sanggup menerapkan keadilan terutama di bidang penegakkan hukum maka wajib kita dukung dan kita pilih menjadi presiden ri jangan lagi memilih capres yg tidak percaya dengan firman allahswt
2022-02-27 14:21:45+00:00,"Jakarta, Indonesia",neutral,kalau ada wacana tambah masa jabatan bagaimana apakah  ganjar ada peluang jadi capres
2022-02-26 12:34:04+00:00,Bandung,neutral,nggak dua nya  pilihan akan ditentukan kalau sudah resmi jadi capres cawapres   skr ini semua hanya sebatas pencitraan blm tentu memenuhi syarat utk dipilih
2022-02-26 06:18:00+00:00,"Jakarta Timur, DKI Jakarta",neutral,id ombak akhirnya mengerucut ke ganjar pranowo capresnya iya kan pak    iya dong masak kagak sih 
2022-02-25 13:31:29+00:00,"Jakarta, Indonesia",neutral,presiden  harus melaksanakan pemiu sesuai jadwal tidak usah ikut saran yg dapat merusak prestasi yg telah dicapaimerupakan hal yg lumrah jika presiden menyiapkanmerestui capres berikutnya yg sesuai dengan visi pak  cc
2022-02-23 09:37:53+00:00,Bandung,positive,setujubiar ganjar capres asal pak anis pres nya
2022-02-23 07:42:06+00:00,Jakarta,negative,urus wadas aja ngga becus kok mau jadi capres
2022-02-28 14:01:09+00:00,"Kota Surabaya, Jawa Timur",neutral,kasihan pak  kalo punya pendukung yg membabi buta gini saya sangat respek bahkan juga pendukung amp mendukung pak gp untuk maju di  alangkah baiknya jika sesama pro nkri saling dukung amp merangkul jngn malah sebaliknya malu kalo di ketawain mah kadal hadeww
2022-02-28 15:06:16+00:00,Malang,negative,yg begini mau jadi presiden  mau jadi apa rakyatnya
2022-02-28 10:05:53+00:00,Jakarta,positive,joss pak   penerus terbaik presiden
2022-02-28 04:57:55+00:00,Bandung,neutral,nah kl emg bner sprti ituknp ahaye ngotot pngn jd presiden  
2022-02-27 01:01:56+00:00,Semarang,positive,pribadi yg hebat tidak banyak mengeluh tdk juga menyalahkan pak jokowi apalagi minta mundur jadi presiden
2022-02-26 02:33:38+00:00,Surabaya ,neutral,anda pandaiyang penting presiden  bukan kadrun
2022-02-25 10:44:04+00:00,"DKI Jakarta, Indonesia",positive,gk prnh mnunjukn ambisi ia trs mlakukn krj sbgai menteri  melakukn prbaikn skligus pmbersihan  sllu mnempatkn diri sbgai ptugas presiden  dgn kinerjaamp pncapaian yg baik pula    calon potensial tabik
2022-02-25 00:43:50+00:00,Jakarta,positive,mantap calon presiden saya ini yg mau melestarikan budaya wayang kita dengan wayang juga bisa memberikan menyebarkan kebaikan kpd semua agama apalagi masa pademic saat ini maju terus pak ganjar calon presiden ri dari rakyat indonesia amp maju terus budaya ku
2022-02-23 16:44:08+00:00,"Depok, Jawa Barat",negative,wayang ga ada nyawanya lu belain warga wadas jelas manusia bernayawa dipersekusi mingkem njar njar gini mo jadi presiden ke dpr congo aja lu mendingan
2022-02-22 23:38:50+00:00,Bandung,negative,ini yang katanya mau nyalonin presiden ga banget lah
2022-02-22 17:26:47+00:00,jogja,neutral,pak ganjar kalau bapak diamanatkan jd presiden papua barat mesti ditolong khusus sdm papua aslinya masih yg sangat lemahbeda dg papua mereka tdk berdaya dr gerogotan penyakit internal namun sekaligus ada tekanan masif eksternal dg hegemoni uang politik dan budaya
2022-02-28 13:33:44+00:00,Bandung,positive,rambut no problem mau hitam atau putih nelson mandela rambut putih saja bisa mimpin rakyat apalagi pak ganjar pasti lebih bisa untuk 
2022-02-28 08:23:15+00:00,"Tangerang, Indonesia",positive,selamat pak ganjar atas rambut baru nya semoga amanah untuk menuju  
2022-03-31 07:19:26+00:00,Bandung,positive,pak  yang memimpin indonesia setelah masa jabatan bapak presiden  berakhir
2022-03-30 12:37:26+00:00,Semarang,positive,semoga pak ganjar presiden pak ganjar penyelamat pribumi dari cengkeraman dataran china dan jajirah arabpak prabowo dan pak anis
2022-03-30 00:13:20+00:00,Bandung,negative,njar njar ngurusin provinsi aja loe kagak becus msh ngehayal mau jd presiden insyaf njareling punya malu sedikit lah
2022-03-29 21:45:33+00:00,"Jakarta Utara, DKI Jakarta",positive,meski ganjar pranowo disebut paling layak jadi presiden  gantikan jokowi tapi pak  tetap rendah hati dan tak jumawa
2022-03-28 08:44:28+00:00,"DKI Jakarta, Indonesia",positive,gubernur jateng  mendukung arahan presiden  bahwa semua pihak harus bangga produk buatan dalam negeri dalam semua aspek salah satunya dengan membeli produkproduk dalam negeri
2022-03-28 01:24:32+00:00,"Jakarta Utara, DKI Jakarta",positive,ratusan milenial dan mahasiswa yang tergabung dalam ganjar milenial wilayah jabodetabek mendeklarasikan dukungan mereka terhadap   sebagai presiden  dukungan ini dibarengi aksi konvoi bajaj di kawasan kota tua jakarta
2022-03-27 12:42:00+00:00,Jakarta,positive,semoga pak ganjar pranowo jadi presiden setelah pak jokowi
2022-03-26 22:47:17+00:00,"Kota Surabaya, Jawa Timur",positive,bapak adalah satusatunya calon presiden yg bisa menjaga nkri dgn berbagai budaya  keyakinan agama dan berbagai kemajemukan suku yg pasti bapak adalah benteng dari seluruh warisan seni dan budaya leluhur kita
2022-03-26 13:44:12+00:00,"Bekasi, Jawa Barat",positive,ayooo sosok ayah  adalah presiden yang cocok menggantikan pa jokowi milenial jabodetabek bersmaa mengabdi untuk negeri
2022-03-31 13:19:58+00:00,"Depok, Jawa Barat",positive,jendra ini pak  gubernur jateng yg insya allah capres di th  itu loch bro
2022-03-31 09:23:18+00:00,Bandung,positive,mantab semoga bisa berlaga di pilpres  karena semua kerja dan posting an  menjadi kenangan bila tidak ada pilpres
2022-03-30 08:11:16+00:00,"Bandung, Jawa Barat",neutral,anakkolong   wuuah kode niih buat melawan   di 
2022-03-30 01:37:49+00:00,Semarang,neutral,waduh kok  yaaaa  padahal banyak org pintar di jateng sayangnya mrk tdk mampu berbuat banyak terkendala sistem bukankah mas  digadang capres   dlm kondisi neg banyak hutang saat ini patut diragukan 
2022-03-29 12:31:46+00:00,"Jakarta, Indonesia",positive,ganjar pranowo disebut paling layak jadi presiden  gantikan jokowi pastinya  pilihanku jelas buat pak   no daebat  
2022-04-30 17:27:28+00:00,"Yogyakarta, Indonesia",positive,nihhh sepertinya yang layak capres  moga sehat selalu pak
2022-04-30 18:59:03+00:00,"Surabaya, Jawa Timur",negative,lucu juga ya  yg kebelet jadi presiden tapi pendukung  yg kepanasan berarti fix ya peluang anies jadi presiden lebih besar drpd ganjar
